user_id,movie_id,movie_title,genre,language,release_year,duration_min,director,user_review,rating,sentiment,watch_time_min,recommend
1310,148,Inception,Sci-Fi,Hindi,2007,86,Quentin Tarantino,"Movie was okay, nothing special",2,Neutral,61,1
1311,175,Titanic,Action,Hindi,2011,154,Martin Scorsese,Loved the acting and direction,4,Positive,127,1
1312,194,Gladiator,Romance,Korean,2008,104,James Cameron,Loved the acting and direction,4,Positive,155,1
1313,165,Titanic,Sci-Fi,English,1995,128,Quentin Tarantino,"Waste of time, disappointing movie",2,Negative,95,0
1314,139,Titanic,Sci-Fi,Korean,2002,169,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,122,1
1315,193,The Dark Knight,Action,Hindi,2022,111,James Cameron,Not bad but could be better,3,Neutral,100,0
1316,188,Parasite,Action,English,2014,106,Steven Spielberg,Average storyline but decent acting,4,Neutral,65,0
1317,122,Avatar,Thriller,Hindi,2018,165,James Cameron,"Fantastic experience, would watch again",4,Positive,137,1
1318,163,Joker,Romance,Spanish,2015,127,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,37,1
1319,160,Inception,Comedy,Hindi,2024,132,Christopher Nolan,"Movie was okay, nothing special",2,Neutral,37,1
1320,144,Joker,Action,Spanish,1997,94,Quentin Tarantino,Average storyline but decent acting,2,Neutral,33,0
1321,177,Inception,Romance,Spanish,2010,112,James Cameron,"Fantastic experience, would watch again",5,Positive,64,1
1322,163,Gladiator,Drama,Hindi,2002,145,James Cameron,"Outstanding movie, highly recommended",4,Positive,152,1
1323,195,Titanic,Comedy,Spanish,2004,158,Christopher Nolan,Poor acting and weak storyline,1,Negative,51,0
1324,142,Parasite,Comedy,French,2011,146,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,107,1
1325,154,The Dark Knight,Comedy,Hindi,2013,174,Christopher Nolan,"Waste of time, disappointing movie",1,Negative,113,0
1326,123,Inception,Drama,English,2021,110,James Cameron,Not bad but could be better,4,Neutral,80,0
1327,144,Joker,Comedy,French,2007,137,James Cameron,Amazing movie with great visuals and storyline,5,Positive,153,1
1328,195,Interstellar,Comedy,French,2024,123,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,60,1
1329,162,Forrest Gump,Sci-Fi,English,2016,123,Martin Scorsese,Poor acting and weak storyline,2,Negative,117,0
1330,169,Avatar,Action,Hindi,2009,94,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,36,1
1331,157,Avengers,Thriller,English,2022,144,James Cameron,Good movie for one time watch,2,Neutral,108,1
1332,199,Inception,Drama,Korean,2011,156,James Cameron,Loved the acting and direction,4,Positive,86,1
1333,129,Forrest Gump,Drama,Korean,2000,92,James Cameron,"Movie was okay, nothing special",4,Neutral,168,1
1334,178,Avengers,Drama,Korean,1996,131,Steven Spielberg,Average storyline but decent acting,4,Neutral,168,0
1335,141,Avatar,Comedy,Korean,1995,89,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,149,1
1336,196,Avengers,Drama,Hindi,2010,100,James Cameron,Good movie for one time watch,2,Neutral,45,0
1337,175,Joker,Drama,Korean,1997,108,Steven Spielberg,Loved the acting and direction,5,Positive,130,1
1338,186,Avatar,Drama,Spanish,1999,166,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,179,1
1339,139,Forrest Gump,Action,French,2010,109,Quentin Tarantino,"Movie was okay, nothing special",4,Neutral,163,0
1340,109,The Dark Knight,Romance,English,2007,112,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,69,1
1341,197,Interstellar,Drama,French,1998,91,Martin Scorsese,Not bad but could be better,4,Neutral,154,0
1342,189,Avengers,Sci-Fi,English,2015,93,Steven Spielberg,"Waste of time, disappointing movie",1,Negative,156,0
1343,142,Avengers,Comedy,Korean,2006,90,Christopher Nolan,"Waste of time, disappointing movie",2,Negative,160,0
1344,163,Joker,Thriller,Spanish,2016,114,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,179,1
1345,185,Avengers,Action,French,1998,155,Christopher Nolan,Did not enjoy the movie at all,2,Negative,162,0
1346,186,Gladiator,Sci-Fi,Spanish,2017,175,Christopher Nolan,"Movie was okay, nothing special",2,Neutral,178,1
1347,166,Inception,Sci-Fi,Spanish,2016,83,James Cameron,"Fantastic experience, would watch again",5,Positive,176,1
1348,137,Avengers,Action,Spanish,2022,112,Steven Spielberg,"Movie was okay, nothing special",4,Neutral,55,1
1349,135,Parasite,Action,Korean,2009,169,Steven Spielberg,"Waste of time, disappointing movie",2,Negative,93,0
1350,196,The Dark Knight,Drama,Spanish,2022,91,Steven Spielberg,Average storyline but decent acting,2,Neutral,132,1
1351,112,Titanic,Comedy,Spanish,2005,159,Quentin Tarantino,Loved the acting and direction,5,Positive,108,1
1352,144,The Dark Knight,Sci-Fi,Korean,2019,100,James Cameron,Not bad but could be better,2,Neutral,154,1
1353,139,Forrest Gump,Comedy,French,2004,176,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,178,1
1354,111,Titanic,Comedy,French,2024,164,Quentin Tarantino,Not bad but could be better,4,Neutral,80,0
1355,145,Avengers,Drama,Spanish,1998,174,Steven Spielberg,Poor acting and weak storyline,2,Negative,166,0
1356,105,Joker,Thriller,Hindi,2016,115,Christopher Nolan,"Movie was okay, nothing special",3,Neutral,143,0
1357,156,Joker,Drama,English,2004,111,Christopher Nolan,Loved the acting and direction,4,Positive,87,1
1358,171,Forrest Gump,Thriller,Hindi,2008,103,Martin Scorsese,Did not enjoy the movie at all,2,Negative,136,0
1359,133,Avengers,Romance,Korean,2023,110,Steven Spielberg,Not bad but could be better,4,Neutral,123,1
1360,189,Joker,Thriller,French,1999,92,Martin Scorsese,"Movie was okay, nothing special",4,Neutral,112,0
1361,191,Forrest Gump,Drama,Spanish,2003,153,Christopher Nolan,Good movie for one time watch,2,Neutral,119,0
1362,108,Avatar,Action,French,2009,151,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,141,1
1363,187,The Dark Knight,Action,Korean,2013,112,Christopher Nolan,Did not enjoy the movie at all,1,Negative,46,0
1364,127,Parasite,Romance,French,2017,166,Steven Spielberg,Not bad but could be better,3,Neutral,131,0
1365,187,Gladiator,Romance,English,2014,86,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,168,1
1366,152,Avatar,Comedy,Hindi,2002,156,James Cameron,"Movie was okay, nothing special",4,Neutral,165,0
1367,142,Titanic,Action,Spanish,2013,169,Quentin Tarantino,Very boring and predictable plot,2,Negative,60,0
1368,143,Avatar,Action,Korean,2006,102,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,65,0
1369,133,Avengers,Drama,Hindi,2006,162,Christopher Nolan,Did not enjoy the movie at all,1,Negative,77,0
1370,177,Inception,Thriller,English,2016,127,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,35,1
1371,149,Interstellar,Action,French,2013,127,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,113,1
1372,168,Joker,Romance,English,2022,167,James Cameron,Poor acting and weak storyline,2,Negative,76,0
1373,119,Parasite,Action,French,1996,148,Christopher Nolan,Average storyline but decent acting,3,Neutral,159,0
1374,144,Avatar,Thriller,French,2000,92,Quentin Tarantino,"Waste of time, disappointing movie",2,Negative,57,0
1375,184,Forrest Gump,Sci-Fi,Spanish,1998,165,Martin Scorsese,Loved the acting and direction,5,Positive,146,1
1376,130,Parasite,Drama,Spanish,1996,125,Christopher Nolan,Loved the acting and direction,5,Positive,66,1
1377,111,The Dark Knight,Thriller,French,2013,169,Martin Scorsese,Did not enjoy the movie at all,1,Negative,163,0
1378,157,Joker,Romance,Spanish,2007,135,Quentin Tarantino,Average storyline but decent acting,3,Neutral,64,1
1379,141,Forrest Gump,Sci-Fi,French,2007,119,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,56,1
1380,105,Joker,Action,Korean,2023,155,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,165,0
1381,103,Inception,Romance,Spanish,2001,125,Martin Scorsese,Good movie for one time watch,4,Neutral,166,0
1382,147,Inception,Drama,English,2009,103,James Cameron,"Fantastic experience, would watch again",4,Positive,160,1
1383,126,Gladiator,Comedy,French,1995,85,Quentin Tarantino,"Movie was okay, nothing special",4,Neutral,156,0
1384,130,The Dark Knight,Drama,Spanish,2021,109,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,31,1
1385,118,Gladiator,Drama,French,2016,113,Quentin Tarantino,Did not enjoy the movie at all,1,Negative,69,0
1386,188,Inception,Sci-Fi,Spanish,2007,115,James Cameron,Good movie for one time watch,2,Neutral,134,1
1387,180,Avengers,Action,Spanish,1999,164,James Cameron,Did not enjoy the movie at all,2,Negative,32,0
1388,162,Titanic,Drama,French,2005,101,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,70,1
1389,136,Interstellar,Thriller,Korean,1998,177,Christopher Nolan,Did not enjoy the movie at all,2,Negative,167,0
1390,163,Joker,Drama,French,1996,140,Quentin Tarantino,Loved the acting and direction,4,Positive,172,1
1391,123,Titanic,Comedy,English,2002,135,Martin Scorsese,Loved the acting and direction,4,Positive,129,1
1392,184,Forrest Gump,Drama,Hindi,2018,120,Christopher Nolan,Loved the acting and direction,5,Positive,40,1
1393,144,Parasite,Drama,English,2007,128,James Cameron,Average storyline but decent acting,3,Neutral,74,1
1394,180,Joker,Romance,Spanish,1995,136,Christopher Nolan,Very boring and predictable plot,1,Negative,77,0
1395,170,The Dark Knight,Action,English,2016,88,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,66,0
1396,147,Inception,Drama,English,2016,109,Christopher Nolan,"Movie was okay, nothing special",4,Neutral,112,0
1397,115,Joker,Comedy,English,2013,149,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,175,1
1398,187,Gladiator,Sci-Fi,Spanish,2024,175,James Cameron,"Fantastic experience, would watch again",5,Positive,102,1
1399,119,Parasite,Thriller,Korean,2002,98,Steven Spielberg,Good movie for one time watch,3,Neutral,152,1
1400,147,Inception,Sci-Fi,Korean,1999,85,Quentin Tarantino,Average storyline but decent acting,3,Neutral,71,1
1401,180,The Dark Knight,Drama,Spanish,2008,133,Quentin Tarantino,Loved the acting and direction,5,Positive,62,1
1402,143,The Dark Knight,Comedy,Spanish,1999,172,Martin Scorsese,Not bad but could be better,3,Neutral,123,1
1403,124,Gladiator,Romance,Spanish,2012,177,Quentin Tarantino,Loved the acting and direction,4,Positive,175,1
1404,118,Parasite,Action,French,2015,137,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,130,1
1405,127,The Dark Knight,Thriller,Hindi,2016,129,Martin Scorsese,Did not enjoy the movie at all,1,Negative,81,0
1406,149,Gladiator,Comedy,Hindi,2003,175,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,82,1
1407,152,The Dark Knight,Sci-Fi,Hindi,2022,174,James Cameron,Not bad but could be better,4,Neutral,68,0
1408,200,Titanic,Action,English,1995,86,Steven Spielberg,Not bad but could be better,3,Neutral,54,0
1409,195,Avatar,Drama,Korean,2021,88,Steven Spielberg,"Waste of time, disappointing movie",2,Negative,81,0
1410,143,Avatar,Romance,Korean,1998,151,James Cameron,Good movie for one time watch,4,Neutral,151,1
1411,115,Forrest Gump,Thriller,Spanish,2000,151,Martin Scorsese,Poor acting and weak storyline,1,Negative,136,0
1412,184,Avatar,Sci-Fi,English,2019,85,James Cameron,Good movie for one time watch,4,Neutral,59,0
1413,121,Inception,Thriller,Korean,2024,136,Martin Scorsese,Did not enjoy the movie at all,2,Negative,152,0
1414,144,The Dark Knight,Action,Korean,1997,102,James Cameron,Not bad but could be better,2,Neutral,175,1
1415,181,The Dark Knight,Romance,English,2006,157,Quentin Tarantino,Not bad but could be better,2,Neutral,80,0
1416,132,Joker,Thriller,Korean,2011,83,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,123,1
1417,189,Interstellar,Romance,Spanish,2008,123,Christopher Nolan,Loved the acting and direction,4,Positive,91,1
1418,170,Inception,Drama,French,1995,174,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,115,1
1419,148,Avengers,Action,Korean,2017,128,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,150,1
1420,116,The Dark Knight,Comedy,Korean,2012,104,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,117,1
1421,185,The Dark Knight,Thriller,English,1995,96,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,51,1
1422,119,Gladiator,Drama,English,2022,89,Christopher Nolan,Loved the acting and direction,5,Positive,46,1
1423,174,Parasite,Comedy,Korean,2020,165,Christopher Nolan,Good movie for one time watch,4,Neutral,69,0
1424,195,Titanic,Drama,English,2017,91,Christopher Nolan,"Movie was okay, nothing special",4,Neutral,81,0
1425,191,Titanic,Sci-Fi,Korean,2015,147,James Cameron,Loved the acting and direction,4,Positive,42,1
1426,160,Interstellar,Comedy,French,2022,87,Quentin Tarantino,Loved the acting and direction,5,Positive,77,1
1427,125,Interstellar,Drama,French,2013,104,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,75,1
1428,196,Joker,Drama,Spanish,2015,155,Steven Spielberg,"Movie was okay, nothing special",2,Neutral,112,0
1429,144,Joker,Thriller,English,2015,167,Steven Spielberg,Good movie for one time watch,2,Neutral,94,1
1430,108,Parasite,Romance,English,2014,176,Quentin Tarantino,Loved the acting and direction,4,Positive,45,1
1431,140,Gladiator,Romance,French,2016,88,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,52,1
1432,195,Parasite,Romance,Spanish,2004,177,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,121,1
1433,121,Inception,Comedy,Korean,2008,139,Quentin Tarantino,Loved the acting and direction,4,Positive,180,1
1434,157,Avatar,Drama,Spanish,2008,83,James Cameron,"Fantastic experience, would watch again",5,Positive,148,1
1435,146,Inception,Sci-Fi,Hindi,1999,155,James Cameron,Not bad but could be better,4,Neutral,132,0
1436,119,Interstellar,Romance,Hindi,1995,143,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,150,1
1437,162,Gladiator,Comedy,Spanish,2008,135,James Cameron,"Outstanding movie, highly recommended",4,Positive,78,1
1438,108,The Dark Knight,Comedy,Spanish,2014,117,James Cameron,Amazing movie with great visuals and storyline,5,Positive,57,1
1439,162,Inception,Romance,Hindi,2005,160,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,136,1
1440,167,Interstellar,Romance,Korean,2020,168,James Cameron,Not bad but could be better,4,Neutral,63,0
1441,157,The Dark Knight,Sci-Fi,Hindi,2001,121,James Cameron,"Fantastic experience, would watch again",4,Positive,34,1
1442,171,The Dark Knight,Thriller,Korean,2017,104,James Cameron,"Waste of time, disappointing movie",2,Negative,101,0
1443,162,Gladiator,Sci-Fi,English,2005,145,Christopher Nolan,Poor acting and weak storyline,1,Negative,93,0
1444,167,Parasite,Sci-Fi,French,2023,173,Steven Spielberg,Loved the acting and direction,5,Positive,50,1
1445,191,Avatar,Romance,English,2010,111,James Cameron,"Fantastic experience, would watch again",4,Positive,100,1
1446,118,Interstellar,Romance,Spanish,2005,157,Martin Scorsese,Good movie for one time watch,3,Neutral,173,1
1447,193,Inception,Comedy,Hindi,2011,144,Steven Spielberg,Loved the acting and direction,4,Positive,105,1
1448,138,Interstellar,Drama,Hindi,2004,83,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,32,1
1449,199,Avatar,Sci-Fi,Spanish,2012,100,Martin Scorsese,Not bad but could be better,2,Neutral,149,1
1450,158,Interstellar,Drama,French,2009,116,James Cameron,"Outstanding movie, highly recommended",4,Positive,100,1
1451,141,Forrest Gump,Sci-Fi,Korean,1999,120,Quentin Tarantino,Good movie for one time watch,2,Neutral,43,0
1452,122,The Dark Knight,Thriller,English,2015,116,Steven Spielberg,Not bad but could be better,4,Neutral,131,1
1453,163,Titanic,Action,Hindi,1999,93,Martin Scorsese,"Movie was okay, nothing special",4,Neutral,63,0
1454,145,The Dark Knight,Action,Spanish,2005,176,Christopher Nolan,Loved the acting and direction,4,Positive,122,1
1455,188,Avatar,Thriller,English,2021,106,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,131,1
1456,107,Forrest Gump,Action,English,2015,169,James Cameron,"Outstanding movie, highly recommended",4,Positive,91,1
1457,119,Avatar,Thriller,Korean,2005,129,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,89,1
1458,185,Avengers,Thriller,English,1996,105,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,36,1
1459,144,Titanic,Thriller,Korean,2011,101,Quentin Tarantino,Loved the acting and direction,5,Positive,31,1
1460,171,The Dark Knight,Thriller,Spanish,2000,105,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,98,1
1461,150,Titanic,Comedy,Korean,2009,83,Quentin Tarantino,Loved the acting and direction,5,Positive,96,1
1462,105,Avengers,Action,Hindi,2001,177,Martin Scorsese,Not bad but could be better,2,Neutral,58,0
1463,146,Parasite,Action,Hindi,2013,112,James Cameron,Good movie for one time watch,4,Neutral,107,0
1464,142,Joker,Sci-Fi,Spanish,2018,121,Quentin Tarantino,Good movie for one time watch,2,Neutral,76,0
